cue,target,fsg,bsg,msg,qcon,tcon,qfr,tfr,jcn,lsa
actress,fame,0.039,0,0,NULL,2.21,6,18,19.055967,0.18433
actress,girl,0.02,0,0.008,NULL,6.83,6,220,10.07841,0.224547
actress,model,0.013,0,0,NULL,NULL,6,77,11.625609,0.084327
actress,movie,0.066,0,0.038,NULL,5.85,6,29,15.766902,0.411233
actress,star,0.046,0,0.013,NULL,5.59,6,25,3.044261,0.123755
actress,television,0.026,0,0.024,NULL,6.4,6,50,14.920474,0.238221
actress,woman,0.053,0,0.001,NULL,5.68,6,224,8.689079,0.251016
ad,advertisement,0.013,0.02,0.016,NULL,NULL,11,2,0,0.738368
ad,business,0.02,0,0.003,NULL,4.05,11,392,14.50705,0.146459
ad,campaign,0.026,0,0,NULL,NULL,11,94,16.31348,0.102017
ad,column,0.02,0,0,NULL,NULL,11,71,13.354344,0.051595
ad,commercial,0.079,0,0.002,NULL,4.76,11,61,1.646253,0.215553
ad,drop,0.04,0,0,NULL,3.16,11,59,15.274405,0.035173
ad,magazine,0.04,0,0.029,NULL,5.91,11,39,18.951957,0.597494
ad,message,0.013,0,0,NULL,4.55,11,64,4.851049,0.084028
ad,money,0.013,0,0.008,NULL,5.77,11,265,11.989401,0.092035
ad,news,0.013,0,0.027,NULL,5.62,11,102,8.943424,0.35814
ad,newspaper,0.252,0.03,0.009,NULL,6.56,11,65,17.239299,0.521186
ad,paper,0.079,0,0.009,NULL,5.96,11,157,12.144471,0.137951
ad,sale,0.013,0,0.002,NULL,3.6,11,44,10.932546,0.146521
ad,sell,0.033,0,0.003,NULL,3.38,11,41,19.514861,0.266759
ad,television,0.026,0,0.036,NULL,6.4,11,50,18.751875,0.299124
add,drop,0.011,0.08,0,2.95,3.16,88,59,9.29973,0.27591
add,increase,0.017,0.041,0.002,2.95,NULL,88,195,8.432485,0.159265
add,join,0.011,0,0,2.95,2.88,88,65,12.249348,0.092506
add,math,0.017,0.042,0.045,2.95,3.78,88,4,13.537845,0.136164
add,minus,0.022,0.034,0.186,2.95,2.75,88,8,22.213337,0.204336
add,more,0.011,0,0.004,2.95,2.77,88,2216,17.437096,0.340774
add,multiply,0.05,0.116,0.01,2.95,3.55,88,10,6.420257,0.257184
add,numbers,0.011,0.014,0.001,2.95,NULL,88,125,19.983613,0.178636
add,plus,0.094,0.157,0.011,2.95,2.18,88,52,17.000442,0.285784
add,subtract,0.685,0.692,0.007,2.95,2.86,88,2,8.470915,0.353388
add,sum,0.017,0.284,0,2.95,3.5,88,45,0,0.212385
addict,alcohol,0.02,0,0.062,NULL,6.87,1,13,13.447005,0.328722
addict,cocaine,0.04,0.02,0.02,NULL,NULL,1,1,14.25659,0.88039
addict,crazy,0.02,0,0,NULL,2.2,1,34,16.723806,0.065395
addict,dependent,0.013,0,0,NULL,NULL,1,40,15.316047,0.358522
addict,heroin,0.034,0.02,0,NULL,6.25,1,2,13.405545,0.950151
addict,need,0.02,0,0,NULL,3.1,1,360,16.999575,0.057933
addiction,bad,0.014,0,0.043,NULL,3,3,142,19.649068,0.084131
addiction,cocaine,0.055,0.02,0.05,NULL,NULL,3,1,19.733596,0.926005
addiction,crack,0.021,0,0.018,NULL,5.05,3,21,13.802622,0.00548
addiction,drug,0.664,0.034,0.018,NULL,5.54,3,24,17.258936,0.918383
addiction,habit,0.014,0.021,0,NULL,3.45,3,23,17.661916,0.393575
addiction,need,0.055,0,0,NULL,3.1,3,360,11.468021,0.077912
addiction,problem,0.041,0,0,NULL,3.64,3,313,12.269035,0.092483
addition,add,0.026,0,0.018,3.42,2.95,142,88,19.030582,0.350732
addition,extra,0.013,0,0,3.42,NULL,142,50,17.318416,0.260361
addition,math,0.124,0,0.09,3.42,3.78,142,4,17.907668,0.246595
addition,more,0.039,0,0.006,3.42,2.77,142,2216,14.050667,0.490765
addition,numbers,0.013,0,0,3.42,NULL,142,125,12.94666,0.256825
addition,plus,0.078,0,0.011,3.42,2.18,142,52,0,0.364258
addition,subtraction,0.621,0.507,0,3.42,3.73,142,6,5.044798,0.258597
address,book,0.073,0,0,NULL,6.09,77,193,9.075398,0.063094
address,city,0.013,0,0.005,NULL,5.41,77,393,8.274241,0.075925
address,home,0.273,0,0.056,NULL,6.25,77,547,0.119827,0.075145
address,house,0.093,0,0.092,NULL,6.21,77,591,9.49298,0.077906
address,letter,0.02,0,0.013,NULL,5.16,77,145,8.739807,0.69498
address,live,0.013,0,0.002,NULL,4.32,77,177,8.41241,0.059234
address,mail,0.04,0,0.003,NULL,4.96,77,47,11.716873,0.434067
address,mine,0.013,0,0.002,NULL,4.37,77,59,9.424804,0.056252
address,name,0.027,0.049,0,NULL,3.96,77,294,2.592467,0.448548
address,number,0.02,0.014,0.009,NULL,3.76,77,472,3.821228,0.183407
address,phone,0.133,0,0.002,NULL,6.02,77,54,8.590032,0.277869
address,street,0.087,0,0.001,NULL,5.84,77,244,14.740566,0.138788
address,talk,0.013,0,0.019,NULL,4.18,77,154,1.548095,0.085719
adjective,adverb,0.152,0.274,0.006,2.92,3.39,2,1,3.42222,0.931598
adjective,blue,0.014,0,0,2.92,4.49,2,143,17.152953,0.033292
adjective,english,0.043,0,0.024,2.92,NULL,2,195,14.398226,0.034714
adjective,noun,0.333,0.038,0.154,2.92,3.93,2,1,3.57947,0.903748
adjective,objective,0.029,0,0.006,2.92,2.03,2,91,18.547026,0.135604
adjective,pronoun,0.022,0.059,0.042,2.92,2.95,2,4,10.069784,0.853971
adjective,verb,0.181,0.027,0.256,2.92,3.17,2,4,2.244976,0.610391
adjective,word,0.014,0,0.017,2.92,5.13,2,274,4.541202,0.272627
adjourn,close,0.027,0,0,NULL,3.24,2,234,1.743214,0.124924
adjourn,court,0.081,0,0.004,NULL,5.05,2,230,19.080328,0.040412
adjourn,dismiss,0.06,0,0,NULL,NULL,2,5,17.074753,0.174945
adjourn,end,0.141,0,0.013,NULL,3.16,2,410,5.580451,0.090714
adjourn,finish,0.04,0,0.023,NULL,2.78,2,39,5.580451,-0.019503
adjourn,go,0.013,0,0.076,NULL,3.33,2,626,6.77888,0.054341
adjourn,join,0.013,0,0,NULL,2.88,2,65,15.334131,0.046872
adjourn,judge,0.013,0,0.02,NULL,6.25,2,77,14.494644,0.035259
adjourn,leave,0.201,0,0.021,NULL,3.1,2,205,16.513913,0.057238
adjourn,quit,0.02,0,0.001,NULL,3,2,15,18.387761,-0.020276
adjourn,start,0.013,0,0.03,NULL,2.4,2,154,17.092556,0.072188
adjourn,stop,0.047,0,0.023,NULL,2.93,2,120,5.580451,0.130036
adjustment,belt,0.02,0,0,NULL,5.98,35,29,11.858457,0.120354
adjustment,bra,0.02,0,0,NULL,6.25,35,0,23.072309,0.044656
adjustment,car,0.014,0,0.011,NULL,6.35,35,274,17.725154,0.023042
adjustment,change,0.209,0,0.027,NULL,3.06,35,240,4.239857,0.09396
adjustment,fix,0.196,0,0.001,NULL,3.1,35,14,9.418768,0.032114
adjustment,knob,0.014,0,0,NULL,6.2,35,2,19.575601,0.108875
adjustment,move,0.061,0,0,NULL,3.81,35,171,6.698731,0.051794
adjustment,television,0.014,0,0,NULL,6.4,35,50,19.889019,0.009076
admire,adore,0.039,0.091,0.004,2.92,NULL,10,2,21.419698,0.187444
admire,compliment,0.022,0,0.001,2.92,3.25,10,3,14.589595,0.15717
admire,dislike,0.011,0,0.036,2.92,2.75,10,14,20.35002,0.217211
admire,envy,0.028,0.027,0,2.92,2.34,10,7,1.147402,0.204508
admire,like,0.294,0.022,0.025,2.92,2.82,10,1290,7.473618,0.326962
admire,love,0.089,0.011,0.13,2.92,3.51,10,232,15.995905,0.187212
admire,praise,0.017,0,0.003,2.92,3.5,10,17,10.114496,0.202132
admire,respect,0.15,0.142,0,2.92,2.33,10,125,3.039976,0.187278
admire,want,0.022,0,0.001,2.92,2.95,10,329,16.351625,0.166126
admire,worship,0.022,0,0.001,2.92,NULL,10,36,5.89237,0.077376
admission,college,0.048,0,0.007,NULL,5.35,33,267,19.483303,0.512987
admission,fee,0.014,0,0,NULL,NULL,33,16,2.037502,0.214413
admission,guilt,0.034,0,0,NULL,2.92,33,33,21.256244,0.046878
admission,in,0.068,0,0.017,NULL,NULL,33,9999,12.494534,0.255721
admission,money,0.048,0,0.022,NULL,5.77,33,265,10.496263,0.077425
admission,movie,0.027,0,0.02,NULL,5.85,33,29,13.702948,0.044111
admission,open,0.014,0,0.003,NULL,3.72,33,319,18.895376,0.10882
admission,pay,0.027,0,0.004,NULL,4.65,33,172,6.412024,0.061522
admission,price,0.014,0,0.001,NULL,3.76,33,108,7.523322,-0.002918
admission,school,0.061,0,0.012,NULL,5.25,33,492,16.247218,0.305578
admission,test,0.014,0,0,NULL,5.08,33,119,14.232444,0.190145
admission,ticket,0.245,0.048,0,NULL,7,33,16,15.042797,0.058032
admit,agree,0.021,0,0,NULL,NULL,37,51,12.614795,0.264685
admit,allow,0.034,0,0.002,NULL,2.64,37,72,0,0.245763
admit,answer,0.014,0,0,NULL,3.85,37,152,9.926839,0.248516
admit,blame,0.014,0,0.001,NULL,2.15,37,34,10.07445,0.43604
admit,confess,0.131,0.119,0,NULL,NULL,37,11,1.518354,0.350349
admit,deny,0.062,0.088,0.006,NULL,2.63,37,47,10.921681,0.423258
admit,enter,0.028,0,0.003,NULL,3.15,37,78,13.069845,0.1764
admit,give,0.028,0,0.002,NULL,3.18,37,291,4.987531,0.284228
admit,lie,0.055,0,0.039,NULL,4.04,37,59,13.412737,0.247308
admit,say,0.028,0,0.015,NULL,NULL,37,504,11.92549,0.334463
admit,tell,0.09,0,0.032,NULL,3.02,37,268,11.92549,0.263215
admit,wrong,0.055,0,0.006,NULL,2.6,37,129,14.463198,0.435517
adolescent,adult,0.076,0,0.041,5.32,4.88,18,25,10.669626,0.522978
adolescent,child,0.262,0,0.081,5.32,5.72,18,213,2.718093,0.147514
adolescent,juvenile,0.014,0.013,0,5.32,NULL,18,18,2.437069,0.31405
adolescent,kid,0.028,0.014,0.055,5.32,5.32,18,61,2.718093,0.03581
adolescent,puberty,0.041,0.138,0,5.32,NULL,18,1,24.358162,0.522646
adolescent,teenager,0.262,0.072,0.004,5.32,NULL,18,2,0,0.267497
adolescent,young,0.131,0,0.072,5.32,3.14,18,385,13.42372,0.167726
adolescent,youth,0.062,0.016,0.013,5.32,4.12,18,82,4.377421,0.454993
adore,admire,0.091,0.039,0.009,NULL,2.92,2,10,21.419698,0.187444
adore,care,0.013,0,0.011,NULL,3.33,2,162,15.218384,0.075252
adore,hate,0.013,0,0.277,NULL,3.86,2,42,20.421083,0.328768
adore,like,0.143,0,0.054,NULL,2.82,2,1290,17.398566,0.221093
adore,love,0.565,0.011,0.065,NULL,3.51,2,232,2.583792,0.369938
adore,people,0.013,0,0,NULL,5.51,2,847,17.273842,0.104997
adorn,admire,0.033,0,0.002,3.35,2.92,1,10,18.488389,0.181952
adorn,christmas,0.011,0,0.017,3.35,4.53,1,27,18.870417,0.127651
adorn,cover,0.011,0,0,3.35,NULL,1,88,10.988166,0.025817
adorn,crown,0.011,0,0,3.35,5.82,1,19,16.434934,0.128371
adorn,decorate,0.139,0.028,0,3.35,4.19,1,2,0,0.336716
adorn,dress,0.033,0,0,3.35,5.91,1,67,2.030214,0.302536
adorn,fix,0.011,0,0.006,3.35,3.1,1,14,9.146286,-0.033106
adorn,give,0.011,0,0,3.35,3.18,1,291,6.007269,0.103008
adorn,jewel,0.022,0,0.001,3.35,5.73,1,1,5.066036,0.005179
adorn,like,0.022,0,0.016,3.35,2.82,1,1290,14.467174,0.096645
adorn,love,0.133,0,0.012,3.35,3.51,1,232,12.674914,0.005997
adorn,ornament,0.028,0,0,3.35,5.69,1,4,0,0.21164
adorn,place,0.011,0,0,3.35,3.98,1,571,9.089009,-0.002638
adorn,praise,0.017,0,0.003,3.35,3.5,1,17,14.937412,0.048542
adorn,shower,0.011,0,0,3.35,5.88,1,15,13.215801,0.140859
adorn,tree,0.011,0,0.014,3.35,6.62,1,59,17.358399,0.071692
adorn,wear,0.017,0,0.001,3.35,3.46,1,36,9.682042,0.288282
adorn,worship,0.022,0,0.002,3.35,NULL,1,36,16.482883,-0.003994
adult,child,0.459,0.101,0.052,4.88,5.72,25,213,7.634812,0.379729
adult,father,0.014,0,0.026,4.88,5.9,25,183,9.028856,0.068089
adult,kid,0.047,0.047,0.051,4.88,5.32,25,61,7.634812,0.041497
adult,mother,0.02,0,0.049,4.88,5.47,25,216,3.260005,0.04451
adult,old,0.041,0,0.014,4.88,3.41,25,660,13.933981,0.117582
adult,parent,0.115,0.024,0.02,4.88,6.18,25,15,8.214902,0.343109
adult,person,0.02,0,0.002,4.88,6.51,25,175,3.122629,0.211003
adult,youth,0.014,0,0,4.88,4.12,25,82,10.17294,0.325654
adultery,affair,0.033,0.068,0,NULL,NULL,3,33,20.096059,0.178849
adultery,bad,0.02,0,0.048,NULL,3,3,142,21.673638,0.066555
adultery,cheat,0.333,0,0.005,NULL,3.25,3,3,22.35836,0.060898
adultery,crime,0.02,0,0,NULL,3.81,3,34,20.901699,0.12924
adultery,man,0.04,0,0.002,NULL,6.14,3,1207,19.489378,0.144045
adultery,marriage,0.013,0,0.002,NULL,3.94,3,95,22.239025,0.683344
adultery,sex,0.133,0,0.003,NULL,5.33,3,84,6.412065,0.372561
adultery,sin,0.113,0,0,NULL,2.6,3,67,22.115087,0.347198
advance,achieve,0.014,0,0.001,NULL,NULL,60,51,11.366995,0.313981
advance,behind,0.02,0,0.031,NULL,NULL,60,258,14.984416,0.182846
advance,cash,0.014,0,0.004,NULL,6.28,60,36,12.330608,0.103037
advance,charge,0.014,0,0,NULL,3.5,60,122,1.984911,0.146205
advance,class,0.014,0,0,NULL,5.03,60,207,11.924778,0.125585
advance,decline,0.02,0,0,NULL,NULL,60,31,6.989586,0.167867
advance,excel,0.014,0.027,0,NULL,NULL,60,1,13.170719,0.062675
advance,forward,0.23,0,0.011,NULL,NULL,60,115,12.841916,0.223671
advance,further,0.02,0,0,NULL,NULL,60,218,0,0.371077
advance,game,0.014,0,0,NULL,4.72,60,123,9.668749,0.168809
advance,go,0.041,0,0.013,NULL,3.33,60,626,3.211706,0.110063
advance,job,0.014,0,0.001,NULL,4.11,60,238,9.184423,0.260011
advance,money,0.014,0,0.027,NULL,5.77,60,265,10.109997,0.138146
advance,move,0.128,0,0.002,NULL,3.81,60,171,3.211706,0.139885
advance,pass,0.014,0,0,NULL,2.81,60,89,0.820716,0.234131
advance,pay,0.027,0,0,NULL,4.65,60,172,7.666242,0.127886
advance,retreat,0.027,0.017,0,NULL,3.46,60,14,8.752505,0.361784
advance,smart,0.02,0,0,NULL,3,60,21,13.414176,0.074928
adventure,action,0.019,0.051,0,NULL,3,14,291,10.054394,0.153008
adventure,book,0.013,0,0,NULL,6.09,14,193,16.783029,0.18048
adventure,boring,0.013,0,0.002,NULL,2.65,14,5,16.554099,0.133605
adventure,danger,0.013,0.014,0,NULL,3.68,14,70,7.25721,0.281795
adventure,excitement,0.078,0,0,NULL,NULL,14,32,17.039258,0.353578
adventure,fun,0.123,0,0.018,NULL,2.45,14,44,15.413308,0.217997
adventure,hike,0.013,0,0,NULL,4.58,14,4,18.820695,0.195481
adventure,island,0.299,0,0,NULL,6.4,14,167,18.594619,0.162378
adventure,journey,0.045,0.014,0.001,NULL,NULL,14,28,13.341694,0.483023
adventure,safari,0.013,0.026,0,NULL,NULL,14,2,16.451427,0.11954
adventure,space,0.013,0,0,NULL,3.59,14,184,18.051193,0.097602
adventure,television,0.013,0,0,NULL,6.4,14,50,21.399987,0.07796
adventure,trip,0.052,0,0.021,NULL,4.39,14,81,14.62801,0.385596
adventure,wild,0.013,0,0,NULL,3.72,14,56,20.860713,0.265683
adverb,adjective,0.274,0.152,0.013,3.39,2.92,1,2,3.42222,0.931598
adverb,english,0.068,0,0.031,3.39,NULL,1,195,16.027439,0.01797
adverb,grammar,0.014,0,0.005,3.39,3.98,1,4,25.032542,0.232267
adverb,noun,0.205,0,0.199,3.39,3.93,1,1,4.299097,0.752402
adverb,pronoun,0.021,0.059,0.031,3.39,2.95,1,4,11.699054,0.69811
adverb,proverb,0.021,0.041,0,3.39,NULL,1,5,16.847496,-0.01072
adverb,verb,0.158,0.027,0.193,3.39,3.17,1,4,2.832757,0.652505
adverb,word,0.021,0,0.014,3.39,5.13,1,274,6.17044,0.267864
adversary,bad,0.013,0,0.006,NULL,3,5,142,17.695044,0.070991
adversary,competition,0.02,0,0.002,NULL,3.08,5,63,12.605095,0.115403
adversary,enemy,0.197,0.01,0.076,NULL,4.88,5,88,0.213829,0.370933
adversary,foe,0.053,0.021,0.056,NULL,3.65,5,8,0.213829,0.309773
adversary,friend,0.086,0,0.081,NULL,4.4,5,133,11.447017,0.082204
adversary,opponent,0.132,0.027,0.004,NULL,4.3,5,13,0,0.204535
adversary,opposite,0.013,0,0.007,NULL,2.95,5,81,13.605442,0.14968
adversary,person,0.013,0,0,NULL,6.51,5,175,6.678956,0.06667
adversary,vocabulary,0.013,0,0,NULL,NULL,5,13,18.635855,-0.02096
advertisement,ad,0.02,0.013,0.013,NULL,NULL,2,11,0,0.738368
advertisement,agency,0.013,0,0,NULL,NULL,2,56,15.35886,0.143708
advertisement,article,0.013,0,0.023,NULL,5.82,2,68,11.531764,0.171092
advertisement,billboard,0.066,0.12,0,NULL,NULL,2,1,22.405449,0.364531
advertisement,business,0.013,0,0.005,NULL,4.05,2,392,14.50705,0.141073
advertisement,buy,0.02,0,0.024,NULL,3.61,2,70,18.114958,0.331067
advertisement,car,0.013,0,0.002,NULL,6.35,2,274,16.588149,0.069755
advertisement,commercial,0.125,0.204,0.004,NULL,4.76,2,61,1.646253,0.233714
advertisement,magazine,0.079,0,0.017,NULL,5.91,2,39,18.951957,0.616319
advertisement,money,0.013,0,0.011,NULL,5.77,2,265,11.989401,0.083887
advertisement,newspaper,0.118,0,0.016,NULL,6.56,2,65,17.239299,0.504453
advertisement,picture,0.013,0,0.005,NULL,6.75,2,162,10.075668,0.054509
advertisement,product,0.046,0,0,NULL,5.8,2,87,14.563884,0.51057
advertisement,sale,0.02,0,0.003,NULL,3.6,2,44,10.932546,0.265187
advertisement,sell,0.039,0,0.013,NULL,3.38,2,41,19.514861,0.294451
advertisement,sign,0.02,0,0.012,NULL,5.16,2,94,7.163888,0.100851
advertisement,television,0.138,0,0.052,NULL,6.4,2,50,18.751875,0.35138
advice,bad,0.015,0,0.047,2.08,3,51,142,14.207976,0.220235
advice,choice,0.01,0,0.002,2.08,2.96,51,113,15.69563,0.274014
advice,column,0.015,0,0,2.08,NULL,51,71,13.276157,0.000217
advice,comment,0.01,0.013,0.001,2.08,NULL,51,42,9.165651,0.174109
advice,counsel,0.077,0.027,0,2.08,3.47,51,12,9.273169,0.33789
advice,free,0.01,0,0,2.08,3.24,51,260,17.816102,0.131665
advice,friend,0.036,0,0.004,2.08,4.4,51,133,16.101245,0.247662
advice,give,0.041,0,0,2.08,3.18,51,291,14.129083,0.409618
advice,good,0.062,0,0.013,2.08,2.53,51,807,12.571342,0.369086
advice,help,0.236,0,0.02,2.08,2.82,51,311,13.882719,0.351017
advice,idea,0.01,0,0.009,2.08,2.87,51,195,12.961427,0.146992
advice,mother,0.026,0,0.006,2.08,5.47,51,216,17.165614,0.1209
advice,opinion,0.041,0.02,0.003,2.08,2.29,51,96,8.525803,0.252495
advice,parent,0.026,0,0.001,2.08,6.18,51,15,16.425486,0.108189
advice,suggestion,0.031,0.095,0,2.08,2.67,51,34,2.345018,0.248601
advice,talk,0.026,0,0.007,2.08,4.18,51,154,11.874369,0.221763
advice,tell,0.01,0,0.001,2.08,3.02,51,268,17.58551,0.153192
advice,word,0.015,0,0,2.08,5.13,51,274,9.177175,0.112594
advil,ache,0.013,0,0.002,NULL,4.33,0,4,26.600697,
advil,aspirin,0.113,0.015,0.106,NULL,5.7,0,3,4.750143,
advil,cramp,0.02,0,0,NULL,NULL,0,2,26.775195,
advil,drug,0.013,0,0.023,NULL,5.54,0,24,9.283844,
advil,hammer,0.02,0,0,NULL,5.77,0,9,25.549963,
advil,headache,0.18,0,0.085,NULL,2.26,0,5,23.34376,
advil,medicine,0.093,0,0.054,NULL,5.27,0,30,7.663422,
advil,pain,0.16,0,0.109,NULL,4.22,0,88,19.981617,
advil,pill,0.067,0,0.021,NULL,5.88,0,15,11.152375,
advil,relief,0.02,0,0.011,NULL,NULL,0,66,19.325165,
advil,tylenol,0.18,0.046,0.016,NULL,NULL,0,0,15.326845,
advise,counsel,0.105,0.041,0.002,NULL,3.47,10,12,0,0.199242
advise,give,0.02,0,0.001,NULL,3.18,10,291,5.372474,0.301892
advise,guide,0.013,0,0,NULL,4.35,10,36,13.68326,0.1262
advise,help,0.261,0,0.032,NULL,2.82,10,311,13.179224,0.240584
advise,inform,0.013,0.014,0.001,NULL,NULL,10,7,6.301753,0.211696
advise,lecture,0.013,0,0,NULL,4.5,10,16,6.971799,0.116329
advise,suggest,0.026,0,0,NULL,NULL,10,54,0,0.205759
advise,talk,0.02,0,0.012,NULL,4.18,10,154,2.597942,0.167684
advise,teach,0.02,0,0.001,NULL,1.77,10,41,8.958727,0.189949
advise,tell,0.033,0,0.007,NULL,3.02,10,268,2.335063,0.144525
aerobics,activity,0.013,0,0,NULL,NULL,1,116,11.919093,0.277405
aerobics,dance,0.073,0.014,0.005,NULL,4.98,1,90,17.189219,0.020592
aerobics,exercise,0.327,0.034,0.034,NULL,4.62,1,58,7.169332,0.625426
aerobics,fitness,0.027,0.085,0.005,NULL,NULL,1,8,20.998257,0.707302
aerobics,fun,0.04,0,0.01,NULL,2.45,1,44,19.263369,0.065689
aerobics,jump,0.027,0,0,NULL,4.44,1,24,19.199017,0.148608
aerobics,pain,0.02,0,0.009,NULL,4.22,1,88,23.861223,0.06283
aerobics,run,0.02,0,0.022,NULL,4.51,1,212,16.93136,0.168839
aerobics,sport,0.013,0,0.005,NULL,4.18,1,17,16.03155,0.178166
aerobics,step,0.02,0,0.001,NULL,4.91,1,131,18.816446,0.086058
aerobics,sweat,0.127,0,0.049,NULL,4.53,1,23,7.924056,0.015799
aerobics,workout,0.067,0.089,0.007,NULL,NULL,1,2,7.169332,0.520845
affair,adultery,0.068,0.033,0,NULL,NULL,33,3,20.096059,0.178849
affair,cheat,0.142,0,0.023,NULL,3.25,33,3,15.833307,0.150406
affair,current,0.014,0.04,0,NULL,NULL,33,104,7.744194,0.044228
affair,divorce,0.014,0,0.013,NULL,4.23,33,29,17.964287,0.133669
affair,event,0.034,0,0.003,NULL,3.72,33,81,2.757624,0.288834
affair,family,0.027,0,0.002,NULL,5.85,33,331,13.221917,0.121983
affair,fling,0.02,0.101,0,NULL,NULL,33,2,15.126076,0.132335
affair,happening,0.014,0,0.003,NULL,NULL,33,28,3.016901,0.218419
affair,love,0.135,0,0.044,NULL,3.51,33,232,15.490667,0.3098
affair,lust,0.014,0,0,NULL,3.16,33,5,19.402782,0.272905
affair,marriage,0.068,0,0.008,NULL,3.94,33,95,9.871376,0.165913
affair,party,0.02,0,0.002,NULL,5.5,33,216,0.343449,0.120542
affair,people,0.02,0,0.001,NULL,5.51,33,847,10.898707,0.136017
affair,relationship,0.027,0,0,NULL,NULL,33,88,0.864716,0.129945
affair,romance,0.02,0,0,NULL,2.75,33,13,3.246964,0.264931
affair,sex,0.074,0,0.014,NULL,5.33,33,84,13.683822,0.046716
affair,woman,0.014,0,0.002,NULL,5.68,33,224,13.197313,0.152697
affair,wrong,0.02,0,0.005,NULL,2.6,33,129,16.236666,0.182255
affect,bother,0.066,0,0,NULL,NULL,35,22,3.299285,0.066805
affect,cause,0.132,0,0.079,NULL,2.9,35,130,10.366777,0.409379
affect,change,0.066,0,0.009,NULL,3.06,35,240,2.848394,0.318902
affect,effect,0.224,0.094,0.047,NULL,2.22,35,213,11.577558,0.405342
affect,effort,0.013,0,0,NULL,2.22,35,145,15.967044,0.191812
affect,emotion,0.013,0,0.006,NULL,2.4,35,34,6.521753,0.159746
affect,feeling,0.026,0,0.004,NULL,2.33,35,172,5.474083,0.162488
affect,harm,0.02,0,0,NULL,2.9,35,25,10.364842,0.333161
affect,hurt,0.013,0,0.013,NULL,3.66,35,37,6.880466,0.133076
affect,impact,0.013,0,0,NULL,3.32,35,67,0,0.398651
affect,influence,0.033,0.026,0,NULL,NULL,35,132,0.826413,0.485285
affect,plug,0.013,0,0,NULL,6,35,23,9.936604,0.035356
affect,response,0.013,0,0.006,NULL,3,35,77,18.478823,0.139595
affect,result,0.013,0,0.017,NULL,3.18,35,244,12.662876,0.424846
affect,touch,0.013,0,0.001,NULL,4.48,35,87,0,0.058043
affection,care,0.027,0,0.014,3.7,3.33,1,162,6.801888,0.224882
affection,hug,0.04,0.05,0.012,3.7,5.34,1,3,21.538727,0.273006
affection,kiss,0.013,0.038,0.061,3.7,5.78,1,17,20.053342,0.363813
affection,love,0.8,0,0.019,3.7,3.51,1,232,6.907508,0.672041
affection,lust,0.013,0,0,3.7,3.16,1,5,10.819583,0.324766
affection,show,0.013,0,0,3.7,3.93,1,287,15.075453,0.175058
africa,asia,0.028,0.145,0.027,5.92,NULL,45,44,3.338597,0.363597
africa,black,0.145,0,0,5.92,4.66,45,203,16.278426,0.081864
africa,continent,0.234,0.169,0.006,5.92,NULL,45,17,2.515527,0.615788
africa,country,0.076,0,0.033,5.92,4.54,45,324,15.160014,0.118336
africa,desert,0.021,0,0,5.92,5.9,45,21,20.628339,0.374584
africa,elephant,0.021,0,0,5.92,7,45,7,19.88981,0.228248
africa,freedom,0.014,0,0,5.92,1.98,45,128,19.043629,0.089519
africa,green,0.014,0,0.002,5.92,5.46,45,116,18.129736,0.00965
africa,jungle,0.048,0.034,0,5.92,6.28,45,20,9.88113,0.321243
africa,lion,0.014,0.021,0.002,5.92,6.14,45,17,19.62593,0.111002
africa,south,0.034,0,0,5.92,3.39,45,240,18.909311,0.295724
afternoon,class,0.014,0,0,3.71,5.03,106,207,16.209032,0.128336
afternoon,day,0.055,0,0.114,3.71,4.67,106,686,2.295573,0.50729
afternoon,evening,0.123,0,0.003,3.71,3.93,106,133,4.301279,0.646651
afternoon,home,0.014,0,0,3.71,6.25,106,547,16.921619,0.401349
afternoon,lunch,0.068,0.019,0,3.71,5.46,106,33,20.300035,0.463993
afternoon,midnight,0.014,0,0,3.71,NULL,106,23,21.229169,0.336483
afternoon,morning,0.068,0.041,0.018,3.71,5.11,106,211,1.958085,0.606806
afternoon,nap,0.041,0.013,0,3.71,NULL,106,4,12.582098,0.268759
afternoon,night,0.144,0,0.113,3.71,4.83,106,411,10.272319,0.365706
afternoon,soap,0.021,0,0,3.71,5.77,106,22,21.053961,0.063831
afternoon,sun,0.075,0,0.01,3.71,6.23,106,112,11.26253,0.229417
afternoon,sunday,0.014,0,0,3.71,4.45,106,101,11.26253,0.578607
afternoon,sunset,0.014,0,0.002,3.71,6.07,106,14,21.365695,0.356775
age,beauty,0.01,0,0,4.14,3.31,227,71,11.634401,0.102636
age,birthday,0.015,0.086,0.001,4.14,4.47,227,18,11.050334,0.110094
age,era,0.01,0.036,0,4.14,NULL,227,30,1.658122,0.299415
age,limit,0.01,0,0,4.14,2.73,227,48,9.664077,0.115781
age,number,0.025,0,0,4.14,3.76,227,472,6.724814,0.124503
age,old,0.391,0.027,0.047,4.14,3.41,227,660,12.290448,0.310571
