"index","TargetWord","Prime","PLength","PSubFreq","PLogSubFreq","PLogHAL","POrthoN","PFreqGreater","PBGSum","PBGMean","PPOS","PELP.LDT.RT","PELP.LDT.Z","PELP.LDT.Acc","Relation1","Relation2","FAS","BAS","CueFanOut","LSA","LDT.200ms.RT","LDT.200ms.Z","LDT.200ms.Acc","LDT.1200ms.RT","LDT.1200ms.Z","LDT.1200ms.Acc","LDT.200ms.RT.Priming","LDT.200ms.Z.Priming","LDT.200ms.Acc.Priming","LDT.1200ms.RT.Priming","LDT.1200ms.Z.Priming","LDT.1200ms.Acc.Priming","TLength","TSubFreq","TLogSubFreq","TLogHAL","TOrthoN","TFreqGreater","TBGSum","TBGMean","TPOS","TELP_LDT_RT","TELP_LDT_Z","TELP_LDT_Acc","TargetFanIn","first","second","root","raw","affix","old","jcn.x","lsa.x","fsg.x","bsg.x","word_1","word_2","distance","CUE","TARGET","FSG","BSG","MSG","OSG","QSS","QFR","QCON","QPS","TSS","TFR","TCON","TPS","cue","target","fsg.y","bsg.y","msg","qcon","tcon","qfr","tfr","jcn.y","lsa.y"
"halt.stop","stop","halt",4,11.27,2.76,8.3,9,4,4580,1526.67,"NN|VB",601.59,-0.71,0.94,"synonym","",0.906,0.05,2,0.46,615.375,-0.180082714463114,0.96875,648.483870967742,-0.116513641140044,1,28.9798387096774,-0.0814120971556013,-0.03125,5.04737903225805,-0.0432979531881227,0,4,707.27,4.56,11.48,5,0,5682,1894,"VB|NN",608.78,-0.62,1,94,"halt","stop",0.443021901049329,0.421482856275429,0.551410966570356,"0.421482856","0","0.370272","0.906","0.05","stop","halt",0.597325,"halt","stop",0.906,"0.05","2.7E-2","3.1399999999999997E-2",2,10,"3.41","N","8","120","2.93","V","halt","stop",0.906,0.05,0.027,"3.41","2.93",10,120,0,0.370272
"hammock.swing","swing","hammock",7,1.39,1.86,5.12,0,NA,5027,837.83,"NN",699.61,-0.3,0.97,"perceptual property","",0.193,0,15,0.2,755,0.150362481740144,1,665.53125,0.163438546092973,1,-95.53125,-0.165705370657776,0.03125,91.71875,-0.172775585538728,0.03125,5,25.98,3.12,8.95,6,0,11478,2869.5,"NN|VB",663.36,-0.47,0.97,16,NA,NA,0,0,0,NA,NA,NA,NA,NA,"swing","hammock",0.637965,"hammock","swing",0.193,"0","0","2.8999999999999998E-3",15,5,"NULL","N","22","24","5.08","V","hammock","swing",0.193,0,0,"NULL","5.08",5,24,16.420361,0.142607
"hand.finger","finger","hand",4,279.65,4.15,11.73,9,1,6390,2130,"NN|VB",598.39,-0.84,1,"supraordinate","",0.358,0.268,16,0.61,614.28125,-0.321043220476659,1,708.21875,-0.0849835555036561,0.96875,-0.2489919354839,0.00642481637122583,0.032258064516129,-124.09375,-0.243367604475318,-0.03125,6,36.67,3.27,10.53,6,0,18987,3797.4,"NN|VB",642.35,-0.62,1,31,"finger","hand",0.377029413240583,0.333369800115679,0,"0.303932114","2.339942","0.520833","0.268","0.358","hand","finger",0.429077,"hand","finger",0.358,"0.26800000000000002","4.0000000000000001E-3","0",16,431,"5.6","N","12","40","6.2","N","hand","finger",0.358,0.268,0.004,"5.6","6.2",431,40,2.339942,0.520833
"handicap.wheelchair","wheelchair","handicap",8,2.73,2.15,7.73,0,NA,13235,1890.71,"NN",694.22,-0.42,1,"functional property","",0.296,NA,12,0.29,834.5625,0.533408716898608,1,743.5625,0.277570923139561,0.96875,-182.5625,-0.476365427798218,0.0625,73.90625,0.432390383649592,0.125,10,6.2,2.5,7.08,0,NA,9056,1006.22,"NN",747.5,-0.11,1,3,"handicap","wheelchair",0.460878930284596,0.174881014316955,0.128842279772433,"NULL","NULL","NULL","0.296","null","wheelchair","handicap",0.795099,"handicap","wheelchair",0.296,"NULL","NULL","NULL",12,6,"NULL","N","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"handle.care","care","handle",6,108.41,3.74,10.75,1,0,10118,2023.6,"VB|NN",593.73,-0.73,0.97,"fpa","",0.166,0,20,0.2,617.71875,0.0676392661203267,1,682.625,-0.131138113952935,0.96875,-6.53125,-0.261229784705604,0.03125,-52.9798387096774,-0.129141836551571,0.0332661290322581,4,485.25,4.39,11.56,24,3,9310,3103.33,"NN|VB",580.03,-0.81,0.97,26,NA,NA,0,0,0,NA,NA,NA,NA,NA,"care","handle",0.524111,"handle","care",0.166,"0","0","0",20,53,"5.29","N","18","162","3.33","N","handle","care",0.166,0,0,"5.29","3.33",53,162,0,0.144386
"hands.feet","feet","hands",5,236.53,4.08,10.97,5,0,6805,1701.25,"NN|VB",549.24,-0.85,1,"category","",0.396,0.095,9,0.48,567.59375,-0.445705093942497,0.9375,609.181818181818,-0.533716012268629,1,121.244959677419,0.475895467859908,-0.0625,19.8787878787879,0.501489683319942,0.0909090909090909,4,120.73,3.79,10.6,8,3,2795,931.67,"NN",573.18,-0.54,0.97,35,NA,NA,0,0,0,NA,NA,NA,NA,NA,"feet","hands",0.48866,"hands","feet",0.396,"9.5000000000000001E-2","3.0000000000000001E-3","0",9,289,"6.03","N","10","283","6.28","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"happening.now","now","happening",9,90.55,3.66,9.87,0,NA,20335,2541.88,"VB|NN|JJ",717.03,-0.26,1,"fpa","",0.169,0,11,0.52,575.848484848485,-0.319067250302617,1,584.03125,-0.387218452425775,0.96875,83.86119257087,0.203283582532108,0,35.6960227272727,0.18204195156434,0.0596590909090909,3,3202.61,5.21,13.3,15,3,1485,742.5,"RB|JJ|NN",550.89,-0.88,1,44,"happening","now",0.210599502876634,0.166131152869743,0.126349043602597,"NULL","11.697685","0.454292","0.169","0","now","happening",0.503097,"happening","now",0.169,"0","2E-3","4.0000000000000002E-4",11,28,"NULL","N","9","1314","3.02","AD","happening","now",0.169,0,0.002,"NULL","3.02",28,1314,11.697685,0.454292
"happiness.sad","sad","happiness",9,24.49,3.1,9.07,0,NA,18575,2321.88,"NN",620.06,-0.58,1,"antonym","",0.223,0,14,0.37,619.65625,-0.375944134275431,0.96875,594.096774193548,-0.331519704271301,1,-48.25,0.00699370185844644,0,18.2469758064516,0.162233680608781,0.03125,3,63.37,3.51,9.75,18,7,1787,893.5,"JJ|NN",574.03,-0.68,0.94,100,"happiness","sad",0.372588658494301,0.30809302864624,0.294828184496546,"NULL","NULL","NULL","0.223","0","sad","happiness",0.560952,"happiness","sad",0.223,"0","2.7E-2","1.5699999999999999E-2",14,23,"1.94","N","7","35","3.52","AJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hardy.boys","boys","hardy",5,3.69,2.28,8.08,4,2,4888,1222,"JJ",652.58,-0.53,0.94,"fpa","",0.137,0,21,0.19,594.78125,-0.368500615168324,1,680.387096774194,-0.339490661829369,1,33.78125,0.142441648662468,0,5.11290322580646,0.0718479050994535,0,4,224.16,4.06,10.08,7,0,1137,379,"NN",688.31,-0.6,0.97,15,NA,NA,0,0,0,NA,NA,NA,NA,NA,"boys","hardy",0.782371,"hardy","boys",0.137,"0","0","0",21,42,"2.61","AJ","9","143","6.93","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"harmful.dangerous","dangerous","harmful",7,1.29,1.83,8.43,0,NA,6159,1026.5,"JJ",635.41,-0.5,0.97,"synonym","",0.248,0.053,17,0.56,698,-0.0389730852976997,0.96875,677.612903225806,0.026467641292789,1,30.40625,0.278933792291447,-0.03125,8.24003795066415,0.0235526334924722,0.0294117647058824,9,74.84,3.58,10.01,0,NA,20595,2574.38,"JJ",694.88,-0.41,1,15,NA,NA,0,0,0,NA,NA,NA,NA,NA,"dangerous","harmful",0.593445,"harmful","dangerous",0.248,"5.2999999999999999E-2","6.0000000000000001E-3","3.5000000000000001E-3",17,4,"NULL","AJ","22","46","NULL","AJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"harsh.mean","mean","harsh",5,7.1,2.56,8.5,1,1,6874,1718.5,"JJ",625.45,-0.56,1,"category","",0.212,0,17,0.14,587.53125,-0.107823877178226,0.9375,606.393939393939,-0.369484011587452,1,5.95262096774195,-0.0285477649745077,-0.0625,109.154447702835,0.261637099625714,0.032258064516129,4,1243.98,4.8,11.93,9,0,7039,2346.33,"VB|NN",634,-0.63,1,119,NA,NA,0,0,0,NA,NA,NA,NA,NA,"mean","harsh",0.783007,"harsh","mean",0.212,"0","3.7999999999999999E-2","4.4000000000000003E-3",17,12,"3.5","AJ","18","199","3.09","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"harvest.crops","crops","harvest",7,3.82,2.29,7.88,1,1,14282,2380.33,"NN|VB",622.91,-0.62,1,"fpa","",0.185,0.034,21,0.78,630.666666666667,0.0236949048540884,1,734.28125,0.483382405756012,0.96875,138.302083333333,0.483269587432863,0.15625,-10.34375,-0.232495060112343,0.1875,5,2.61,2.13,7.69,7,2,3996,999,"NN|VB",648.82,-0.48,1,4,"crops","harvest",0.620608660564425,0.528867182409075,0.19464900321474,"0.754206899","NULL","NULL","0.034","0.185","harvest","crops",0.463681,"harvest","crops",0.185,"3.4000000000000002E-2","1E-3","5.9400000000000001E-2",21,12,"NULL","N","13","18","5.87","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hat.head","head","hat",3,64.18,3.52,9.37,20,10,5326,2663,"NN",577.06,-0.9,1,"instrument","",0.359,0.031,12,0.48,653.46875,-0.378159386575694,0.96875,634.59375,-0.12190429175543,0.96875,-82.375,-0.136440245765607,-0.03125,-4.6260080645161,-0.0758072208874459,0.001008064516129,4,371.51,4.28,11.6,13,1,4615,1538.33,"NN|VB",526.37,-0.85,1,79,"hat","head",0.0895086265220614,0.0931347304456152,0,"0.089508627","13.182873","0.347407","0.359","0.031","head","hat",0.574216,"hat","head",0.359,"3.1E-2","8.9999999999999993E-3","1.2200000000000001E-2",12,56,"5.97","N","15","424","5.98","N","hat","head",0.359,0.031,0.009,"5.97","5.98",56,424,13.182873,0.347407
"hatchet.ax","ax","hatchet",7,1.96,2,6.23,2,0,10185,1697.5,"NN",829.18,-0.05,0.94,"category","",0.467,0.033,13,0.39,836.9375,0.682220441331924,0.78125,815.666666666667,0.391119661386289,0.833333333333333,-147.8125,0.335546616957996,0.25,-65.9166666666666,0.050722724979701,0.0833333333333334,2,4.33,2.35,8.05,8,7,94,94,"NN|VB",641.3,-0.53,0.88,6,"ax","hatchet",0.650825816295559,0.567027237686782,0.348633050046988,"0.383875328","1.368275","0.29175","0.033","0.467","ax","hatchet",0.751614,"hatchet","ax",0.467,"3.3000000000000002E-2","0","1.23E-2",13,4,"6.03","N","18","6","6.65","N","hatchet","ax",0.467,0.033,0,"6.03","6.65",4,6,1.368275,0.29175
"haul.carry","carry","haul",4,7.08,2.56,7.57,6,3,2648,882.67,"NN|VB",707.35,-0.37,0.97,"synonym","",0.226,0.014,16,0.3,620.78125,-0.0994413049213111,0.96875,721,0.131659531640612,1,36.6126893939394,0.176950485861299,0.0293560606060606,-30.1875,0.201390773232057,0.0625,5,65.9,3.53,10.51,7,0,5980,1495,"VB|NN",668.79,-0.49,1,25,"carry","haul",0.229446862285399,0.182631734780525,0.742781352699542,"NULL","5.150259","0.230003","0.014","0.226","carry","haul",0.618543,"haul","carry",0.226,"1.4E-2","3.0000000000000001E-3","3.8999999999999998E-3",16,5,"3.54","V","19","88","3.93","V","haul","carry",0.226,0.014,0.003,"3.54","3.93",5,88,5.150259,0.230003
"have.own","own","have",4,6161.41,5.5,14.92,12,0,3429,1143,"VB|NN",592.88,-0.64,0.94,"","",0.2,0.211,15,0.58,638.451612903226,-0.206070034769147,1,665.96875,-0.330669548395724,0.96875,-29.5453629032259,-0.121747770178929,0,-69.0332661290323,0.110765845799979,-0.03125,3,459.2,4.37,12.56,2,0,851,425.5,"JJ|VB",602.38,-0.66,1,17,NA,NA,0,0,0,NA,NA,NA,NA,NA,"own","have",0.548726,"have","own",0.2,"0.21099999999999999","0.02","4.1000000000000003E-3",15,3941,"2.44","V","16","772","3.05","AJ","have","own",0.2,0.211,0.02,"2.44","3.05",3941,772,0,0.486341
"havoc.chaos","chaos","havoc",5,1.35,1.85,7.35,0,NA,2433,608.25,"NN",793.41,0.02,0.82,"synonym","",0.315,0.02,15,0.19,704.375,0.347174350370555,0.90625,727,0.475601150577183,1,13.0625,-0.060781043713218,0.03125,128.5,0.153077753323092,0.15625,5,9.39,2.68,9.87,1,0,3526,881.5,"NN",739.24,-0.18,1,9,"chaos","havoc",0.204048942585219,0.189887855058393,0.356497266504405,"NULL","24.677953","0.151181","0.02","0.315","chaos","havoc",0.617616,"havoc","chaos",0.315,"0.02","2E-3","4.5999999999999999E-3",15,3,"NULL","N","22","17","2.5","N","havoc","chaos",0.315,0.02,0.002,"NULL","2.5",3,17,24.677953,0.151181
"he.she","she","he",2,7637.2,5.59,13.98,5,3,1749,1749,"minor",601.16,-0.55,0.94,"category","",0.776,0.74,5,0.4,681.484848484849,-0.00341794074990883,1,644.903225806452,-0.0727179336107308,0.967741935483871,-30.1818181818182,0.0249889732685963,0.0606060606060606,31.1592741935484,0.1266802624895,0.092741935483871,3,3732.88,5.28,13.1,4,2,3044,1522,"minor",582.03,-0.74,0.97,3,NA,NA,0,0,0,NA,NA,NA,NA,NA,"she","he",0.406791,"he","she",0.776,"0.74","0","0",5,9543,"3.95","P","5","2859","4.0199999999999996","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heading.title","title","heading",7,33.47,3.23,9.07,7,4,17306,2884.33,"VB|NN",617.63,-0.51,1,"script","",0.267,0.026,17,0.6,690.032258064516,-0.146743516399823,1,655.875,-0.128822514147937,0.96875,5.80645161290329,0.145604867104648,0.129032258064516,6.89919354838707,0.238688303772736,0.0655241935483871,5,18.57,2.98,11.29,1,0,10790,2697.5,"NN",630,-0.68,0.94,8,NA,NA,0,0,0,NA,NA,NA,NA,NA,"title","heading",0.904758,"heading","title",0.267,"2.5999999999999999E-2","2E-3","1.8E-3",17,32,"NULL","N","10","77","NULL","N","heading","title",0.267,0.026,0.002,"NULL","NULL",32,77,1.432064,0.558558
"heal.wound","wound","heal",4,11.33,2.76,8.37,15,9,6628,2209.33,"VB",639.45,-0.64,0.94,"unclassifed","",0.106,0.035,19,0.46,616.25,-0.241231638276353,1,657.875,-0.0301645239037801,0.96875,71.5887096774194,0.695486941333419,0.0967741935483871,137.383064516129,0.353145119093767,0.0332661290322581,5,26.53,3.13,8.72,8,6,5631,1407.75,"VB",575.94,-0.71,1,18,NA,NA,0,0,0,NA,NA,NA,NA,NA,"wound","heal",0.563487,"heal","wound",0.106,"3.5000000000000003E-2","0","8.9999999999999998E-4",19,2,"4.08","V","12","28","5.2","N","heal","wound",0.106,0.035,0,"4.08","5.2",2,28,11.82928,0.38261
"hear.listen","listen","hear",4,555.35,4.45,11.41,17,2,6529,2176.33,"VB|NN",581.06,-0.66,0.91,"unclassifed","",0.322,0.506,11,0.72,653.8125,-0.225716300836421,0.9375,598.5625,-0.515409244411693,1,-9.21875,0.217190472568258,0,13.6496212121212,0.306016925691676,0.0303030303030303,6,544.78,4.44,10.43,1,1,17283,3456.6,"VB|NN",526.45,-0.9,0.97,29,"hear","listen",0.484149212809923,0.449208815300181,0,"0.40614206","0","0.669939","0.322","0.506","hear","listen",0.314472,"hear","listen",0.322,"0.50600000000000001","8.9999999999999993E-3","1.67E-2",11,153,"3.9","V","15","51","4.04","V","hear","listen",0.322,0.506,0.009,"3.9","4.04",153,51,0,0.669939
"heaven.hell","hell","heaven",6,56.61,3.46,9.7,3,0,9664,1932.8,"NN",613.09,-0.64,1,"antonym","",0.454,0.255,9,0.57,639.84375,-0.264414104865101,0.96875,647.46875,-0.227673822198391,0.96875,-35.59375,0.109479195724537,-0.03125,31.6875,0.260141732793796,0,4,470.82,4.38,11.03,16,4,5100,1700,"NN|minor",606.15,-0.69,1,19,NA,NA,0,0,0,NA,NA,NA,NA,NA,"hell","heaven",0.520663,"heaven","hell",0.454,"0.255","0","0",9,43,"2.75","N","13","95","3.62","N","heaven","hell",0.454,0.255,0,"2.75","3.62",43,95,2.864279,0.550262
"helium.balloon","balloon","helium",6,1.43,1.87,7.06,0,NA,6916,1383.2,"NN|JJ",753.09,-0.04,1,"fpa","",0.556,0.115,11,0.14,594.677419354839,-0.0720409224176439,0.935483870967742,662.78125,-0.284028254287762,0.96875,49.9032258064517,0.0040710737670944,-0.0322580645161291,53.46875,0.455182950248594,0.03125,7,8.67,2.65,8.44,0,NA,12459,2076.5,"NN|VB",745.48,-0.43,0.97,7,"helium","balloon",0.172355376405696,0.181985619879114,0,"NULL","15.869993","0.146653","0.556","0.115","balloon","helium",0.583816,"helium","balloon",0.556,"0.115","1E-3","1.1299999999999999E-2",11,15,"4.58","N","21","10","6.1","N","helium","balloon",0.556,0.115,0.001,"4.58","6.1",15,10,15.869993,0.146653
"helmet.motorcycle","motorcycle","helmet",6,9.47,2.68,8.66,0,NA,6683,1336.6,"NN",726.63,-0.41,0.97,"bpa","",0.258,0.101,11,0.42,708.125,0.282905517184238,1,768.84375,0.16595264167442,0.96875,43.4556451612904,0.0211925719023985,0,-83.2679924242424,0.0922332210427788,-0.000946969696969724,10,8.92,2.66,8.22,0,NA,10673,1185.89,"NN",683.56,-0.4,1,9,"helmet","motorcycle",0.0727934607846479,0,0,"0.022669269","21.420156","0.387005","0.258","0.101","motorcycle","helmet",0.555124,"helmet","motorcycle",0.258,"0.10100000000000001","0","1E-3",11,1,"5.98","N","20","0","NULL","N","helmet","motorcycle",0.258,0.101,0,"5.98","NULL",1,0,21.420156,0.387005
"helper.assistant","assistant","helper",6,2.02,2.02,7.62,1,1,11391,2278.2,"NN",620.27,-0.58,0.97,"synonym","",0.229,0.4,17,0.17,674.4375,-0.11870132695704,0.96875,671.53125,-0.242787776286834,0.9375,13.0776515151515,0.230531554702717,0.0293560606060606,40.210685483871,0.521180546434637,0.00201612903225812,9,32.22,3.22,9.61,0,NA,19423,2427.88,"NN",660.91,-0.41,0.97,7,"assistant","helper",0.646935073298785,0.632017139114234,0.300635409710593,"0.089597077","0","0.118755","0.4","0.229","helper","assistant",0.727975,"helper","assistant",0.229,"0.4","0","1.6999999999999999E-3",17,6,"4.82","N","11","36","NULL","N","helper","assistant",0.229,0.4,0,"4.82","NULL",6,36,0,0.118755
"here.there","there","here",4,4525.25,5.36,13.08,8,1,12453,4151,"RB|NN",596.41,-0.65,0.91,"antonym","",0.632,0.743,4,0.66,667.5625,-0.423385363966107,0.96875,640.4375,-0.0228854727471045,0.875,91.1875,0.358795669959516,-0.03125,56.625,-0.0143421015317914,-0.125,5,4348.12,5.35,14.09,3,0,13776,3444,"minor|RB",556.39,-0.82,1,14,"here","there",0.807148250169805,0.814985320300021,0,"0.801641914","8.72966","0.566693","0.632","0.743","here","there",0.252929,"here","there",0.632,"0.74299999999999999","0","0",4,750,"2.81","AD","9","2724","2.12","AD","here","there",0.632,0.743,0,"2.81","2.12",750,2724,8.72966,0.566693
"hero.superman","superman","hero",4,49.84,3.41,9.68,6,2,10054,3351.33,"NN",609.28,-0.7,0.97,"script","",0.167,0.162,18,0.12,703.53125,0.170487321163659,0.96875,733.3,0.205404371551933,0.966666666666667,5.21875,0.257108898163004,0.03125,127.3875,0.139435779145508,-0.0333333333333333,8,12.22,2.8,8.94,0,NA,14836,2119.43,"NN",665.31,-0.29,1,4,NA,NA,0,0,0,NA,NA,NA,NA,NA,"superman","hero",0.522078,"hero","superman",0.167,"0.16200000000000001","0","1.5E-3",18,52,"4.22","N","18","0","NULL","N","hero","superman",0.167,0.162,0,"4.22","NULL",52,0,13.739472,0.093894
"heroine.drug","drug","heroine",7,1.45,1.88,6.93,0,NA,19574,3262.33,"NN",738.13,-0.32,0.94,"supraordinate","",0.342,0,10,0.01,734.483870967742,0.336012943954932,1,626.4375,-0.213108317527667,0.96875,-137.233870967742,-0.598095677765514,0.078125,32.203125,0.058034438440783,-0.015625,4,45.22,3.36,10.53,3,0,1377,459,"NN|VB",572.22,-0.7,0.97,46,NA,NA,0,0,0,NA,NA,NA,NA,NA,"drug","heroine",0.832568,"heroine","drug",0.342,"0","1.7000000000000001E-2","1.6999999999999999E-3",10,5,"6.25","N","20","24","5.54","N","heroine","drug",0.342,0,0.017,"6.25","5.54",5,24,12.811479,0.006638
"hesitate.wait","wait","hesitate",8,5.47,2.45,8.67,0,NA,20566,2938,"VB",699,-0.37,0.97,"synonym","",0.221,0,18,0.23,605.71875,-0.222323524421654,0.9375,649.903225806452,-0.198436406800651,0.967741935483871,46.09375,0.117839340455326,-0.0625,47.9032258064516,0.00549502965998128,-0.032258064516129,4,830.25,4.63,11.03,10,1,3760,1253.33,"VB|NN",573.63,-0.74,0.94,15,NA,NA,0,0,0,NA,NA,NA,NA,NA,"wait","hesitate",0.741907,"hesitate","wait",0.221,"0","0.02","1.44E-2",18,10,"NULL","V","19","94","3.09","V","hesitate","wait",0.221,0,0.02,"NULL","3.09",10,94,3.030211,0.206442
"hidden.secret","secret","hidden",6,21.27,3.04,9.81,1,0,8555,1711,"VB|JJ",592.97,-0.71,1,"synonym","",0.123,0.05,28,0.45,644.75,-0.369089020537837,0.96875,693.911764705882,-0.0171291796978329,0.941176470588235,81.25,0.495279508972645,0.0625,-82.5992647058823,-0.369319353110441,-0.0275735294117647,6,109.51,3.75,10.47,0,NA,10025,2005,"JJ|NN",696.97,-0.5,0.97,33,NA,NA,0,0,0,NA,NA,NA,NA,NA,"secret","hidden",0.432209,"hidden","secret",0.123,"0.05","2E-3","1E-3",28,20,"NULL","V","24","52","NULL","AJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hide.seek","seek","hide",4,69.69,3.55,9.55,10,3,4533,1511,"VB|NN",555.97,-0.8,0.97,"fpa","",0.385,0.101,9,0.27,669.78125,0.0873712983539774,0.96875,695.606060606061,-0.140305957749978,0.96969696969697,16.03125,-0.0540289562699471,0.03125,-108.735092864125,-0.00159602957967919,-0.0303030303030303,4,18.31,2.97,9.89,11,3,2965,988.33,"VB",598.39,-0.69,0.94,7,NA,NA,0,0,0,NA,NA,NA,NA,NA,"seek","hide",0.514472,"hide","seek",0.385,"0.10100000000000001","8.9999999999999993E-3","6.3700000000000007E-2",9,22,"5.45","V","5","69","3.71","V","hide","seek",0.385,0.101,0.009,"5.45","3.71",22,69,14.380626,0.237917
"high.low","low","high",4,195,4,12.13,3,0,2379,793,"JJ|RB|NN",505.32,-0.98,0.97,"antonym","",0.655,0.777,11,0.79,642.8125,-0.327180347706983,0.90625,681.5625,-0.284810340820515,0.96875,-42.53125,0.15823052359499,-0.0625,-30.28125,0.192251486375666,-0.03125,3,59.14,3.48,11.36,16,4,2155,1077.5,"JJ|NN|RB|VB",560.45,-0.81,1,33,NA,NA,0,0,0,NA,NA,NA,NA,NA,"high","low",0.337121,"high","low",0.655,"0.77700000000000002","0","0",11,497,"3.62","AJ","6","174","3.18","AJ","high","low",0.655,0.777,0,"3.62","3.18",497,174,1.531992,0.736309
"highlight.marker","marker","highlight",9,1.55,1.9,8.07,0,NA,6827,853.38,"VB|NN",605.28,-0.59,0.97,"","",0.087,0,25,0.16,660.4375,-0.227612048185706,1,740.84375,0.0992888063869923,0.96875,78.1875,0.488493543724154,0.0625,12.0091911764706,0.0892662422335441,-0.03125,6,5.24,2.43,8.23,4,2,11975,2395,"NN",591.37,-0.65,1,5,NA,NA,0,0,0,NA,NA,NA,NA,NA,"marker","highlight",0.91964,"highlight","marker",0.087,"0","0","1.29E-2",25,2,"NULL","N","20","5","NULL","N","highlight","marker",0.087,0,0,"NULL","NULL",2,5,17.257744,0.120472
"hike.walk","walk","hike",4,6.53,2.52,7.78,8,7,2074,691.33,"VB|NN",651.22,-0.56,0.97,"category","",0.255,0,14,0.28,635.53125,-0.317389651685184,0.9375,611.529411764706,-0.498133085015212,1,27.15625,-0.0871816163964091,-0.03125,0.470588235294144,0.139123243573156,0,4,215.86,4.04,10.41,5,2,3834,1278,"NN|VB",580.58,-0.73,0.97,59,"hike","walk",0.0570052085441998,0.0347555117554773,0,"NULL","3.391797","0.256145","0.255","0","walk","hike",0.577487,"hike","walk",0.255,"0","1E-3","6.9999999999999999E-4",14,4,"4.58","V","12","100","4.28","V","hike","walk",0.255,0,0.001,"4.58","4.28",4,100,3.391797,0.256145
"hiker.hitchhike","hitchhike","hiker",5,0.27,1.18,6.9,2,0,8236,2059,"NN",630.97,-0.48,0.97,"unclassifed","",0.216,0,21,NA,993.71875,1.75846183985426,0.90625,914.34375,1.09416779831706,0.84375,-117.46875,-0.299705463846896,0.125,-62.1179435483871,0.540210563729162,-0.0272177419354839,9,0.94,1.69,4.09,0,NA,7100,887.5,"VB",817.85,0.01,1,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,"hitchhike","hiker",0.757021,"hiker","hitchhike",0.216,"0","1E-3","1.0200000000000001E-2",21,0,"6.14","N","19","0","4.51","V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hiking.boots","boots","hiking",6,2.65,2.13,8.04,4,2,12416,2483.2,"VB|NN",611.21,-0.58,0.97,"fpa","",0.207,0,18,0.13,578.548387096774,-0.38949961990446,0.967741935483871,645.060606060606,-0.186627466273356,0.939393939393939,99.0453629032259,0.305147047542854,0.030241935483871,68.001893939394,0.299423545903209,-0.0606060606060606,5,19.16,2.99,9.28,10,2,3601,900.25,"NN|VB",563.65,-0.76,1,10,NA,NA,0,0,0,NA,NA,NA,NA,NA,"boots","hiking",0.630088,"hiking","boots",0.207,"0","0","7.1000000000000004E-3",18,2,"NULL","N","13","20","5.54","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hill.mountain","mountain","hill",4,37.55,3.28,10.35,14,5,4135,1378.33,"NN",573.85,-0.79,0.97,"category","",0.428,0.265,14,0.3,668.939393939394,-0.0994680366139277,0.96969696969697,738.71875,0.092901213369175,1,72.435606060606,0.226858445961538,0.000946969696969724,-43.0625,-0.0336656771243516,0.03125,8,35.39,3.26,10.46,1,0,17204,2457.71,"NN",587.88,-0.69,1,59,NA,NA,0,0,0,NA,NA,NA,NA,NA,"mountain","hill",0.526816,"hill","mountain",0.428,"0.26500000000000001","3.5999999999999997E-2","9.2999999999999992E-3",14,72,"6.02","N","17","33","6.25","N","hill","mountain",0.428,0.265,0.036,"6.02","6.25",72,33,5.687118,0.22911
"him.her","her","him",3,3484.51,5.25,12.82,12,1,1972,986,"minor",692.21,-0.4,0.97,"antonym","",0.811,0.432,4,0.39,753.8125,0.0078714569103209,1,674.058823529412,-0.295268156249534,0.970588235294118,-76.5,0.0328269195429744,0.125,-15.0275735294117,0.167227615968221,0.00183823529411764,3,2835.82,5.16,13.3,6,0,7911,3955.5,"minor",610.56,-0.66,1,3,NA,NA,0,0,0,NA,NA,NA,NA,NA,"her","him",0.41855,"him","her",0.811,"0.432","0","4.0000000000000002E-4",4,2619,"3.6","P","8","3037","NULL","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
