TargetWord,Prime,Length,SubFreq,LogSubFreq,LogHAL,OrthoN,FreqGreater,BGSum,BGMean,POS,ELP LDT RT,ELP LDT Z,ELP LDT Acc,Relation1,Relation2,FAS,BAS,CueFanOut,LSA,LDT 200ms RT,LDT 200ms Z,LDT 200ms Acc,LDT 1200ms RT,LDT 1200ms Z,LDT 1200ms Acc,LDT 200ms RT Priming,LDT 200ms Z Priming,LDT 200ms Acc Priming,LDT 1200ms RT Priming,LDT 1200ms Z Priming,LDT 1200ms Acc Priming
am,BECOME,6,115.57,3.77,11.44,1,0,7591,1518.2,VB,578.03,-0.67,1,unclassifed,,0.033,,24,0.16,715.727272727273,0.41446613940991,0.96969696969697,760.28125,0.267349083550367,0.875,60.0227272727273,1.09177048256616,-0.43844696969697,-24.15625,0.304409790973578,-0.40625
ambulance,RESCUE,6,25.41,3.11,9.33,0,,10968,2193.6,NN|VB,584.13,-0.54,0.91,functional property,,0.014,0.022,12,0.45,798.28125,0.764957139830881,1,771.90625,0.263463641774299,1,19.2339015151515,0.0377840218963649,-0.0606060606060606,-60.53125,-0.0378257536234743,-0.0625
america,EAGLE,5,11.49,2.77,8.83,0,,6451,1612.75,NN,630.79,-0.51,0.97,perceptual property,,0.041,0,11,0.04,724.96875,0.0953412560916571,1,793.5,0.485260481019614,0.970588235294118,11.4828629032259,0.358990085558325,-0.0645161290322581,-21.5625,0.168669033428816,-0.00183823529411764
american,REVOLUTION,10,12.33,2.8,9.51,2,1,19990,2221.11,NN,679.36,-0.38,0.97,bpa,,0.027,0,14,0.36,782.21875,0.51691054523873,0.96875,717.46875,0.236509154297589,0.96875,-126.127840909091,-0.514624882031567,0.000946969696969724,15.625,-0.0380717497972511,-0.03125
amount,PRICE,5,53.37,3.44,11.94,4,0,8142,2035.5,NN|VB,619.71,-0.58,1,synonym,,0.061,0,12,0.19,720.757575757576,0.184060808025089,1,632.032258064516,-0.100262360197846,0.967741935483871,-20.5075757575758,-0.103757221309292,0,-4.45161290322574,0.0374219287776146,0.032258064516129
amuse,FUNNY,5,218.18,4.05,10.51,6,0,2787,696.75,JJ,576.33,-0.72,1,unclassifed,,0.034,0.122,17,0.24,672.258064516129,0.344129494725305,0.838709677419355,715.064516129032,0.339149076204543,0.903225806451613,163.679435483871,0.570400786966458,-0.151209677419355,12.3417338709677,-0.00165312408224005,-0.121975806451613
angel,HARP,4,2.63,2.13,7.42,6,4,4378,1459.33,NN|VB,631.06,-0.58,1,perceptual property,,0.061,0,17,0.07,599.1875,-0.404764993193529,0.96875,726.03125,-0.294561015506671,0.96875,27.8125,0.315855119511545,0.03125,-160.96875,-0.21430388237386,0
anger,VENT,4,4.41,2.35,7.63,12,8,8745,2915,NN|VB,675.19,-0.52,0.82,unclassified,,0.041,0,8,0.04,536.0625,-0.436953144964178,0.9375,620.65625,-0.327238706805555,0.96875,59.9052419354839,0.173080537387199,0.0625,33.25,0.086356751311243,0.03125
angry,IRRITATE,8,0.94,1.69,6.46,1,0,16906,2415.14,VB,758.13,-0.08,0.97,unclassifed,,0.027,0,12,0.09,634.1875,-0.373574024435626,1,666.0625,-0.224484465944389,1,-43.9753787878788,-0.125375717925514,0,-12.6754032258065,0.145077879784969,0
animal,JUNGLE,6,22.57,3.06,8.61,4,0,9807,1961.4,NN,589.76,-0.67,0.97,script,,0.074,0,21,0.24,620.545454545455,-0.349710510788135,0.96969696969697,648.71875,-0.109340053023461,0.96875,29.0482954545455,0.38077178235044,0.0303030303030303,-1.2642045454545,-0.118545079000183,0.03125
ankle,WRIST,5,10.33,2.72,8.38,3,1,9317,2329.25,NN,616.42,-0.53,0.91,category,,0.041,0.028,7,0.62,655.875,-0.275843471741273,0.875,654.125,-0.233285033293487,0.96875,-17.935606060606,0.135854187772764,0.125,121.810483870968,0.413365029412601,-0.0332661290322581
annoy,SALESMAN,8,10.43,2.73,8.12,1,0,17394,2484.86,NN,689.06,-0.44,1,perceptual property,,0.02,0,28,0.07,764.28125,0.571396117925602,0.90625,714.645161290323,0.664623343238455,0.903225806451613,-14.4375,-0.197553921870636,-0.03125,58.1985887096774,-0.479976570517309,-0.121975806451613
annoying,PUSHY,5,2.37,2.09,6.04,4,2,3408,852,JJ,667.82,-0.38,0.94,unclassified,,0.02,0,21,0,720.75,0.20297155115324,1,771.666666666667,0.277500864599342,1,-0.71875,-0.0796657429428901,0,-46.2916666666666,-0.351397431987624,-0.03125
annually,MONTHLY,7,2.98,2.18,10.11,0,,11526,1921,JJ|RB,651.31,-0.37,1,category,,0.026,,15,0.31,758.8125,0.323997886721114,0.90625,885.09375,0.772064391177301,0.9375,111.5625,0.711513904033719,0.09375,-126.09375,-0.774270523351595,-0.03125
answer,CONCLUDE,8,2.49,2.11,8.68,0,,12595,1799.29,VB,619.73,-0.44,0.97,unclassified,,0.013,0,12,0.23,691.28125,-0.227501692874743,0.96875,672.875,-0.103985328905534,0.96875,-39.8618951612904,-0.0646022700651982,0.03125,-28.0625,-0.099636468325667,-0.0625
ant,INSECT,6,3.16,2.21,7.84,3,1,13238,2647.6,NN,667.91,-0.39,0.97,supraordinate,,0.063,0.168,8,0.69,592.838709677419,-0.3214169288567,0.935483870967742,664.0625,-0.365430883678499,0.90625,81.9112903225806,0.527056640198347,-0.0604838709677419,15.8125,0.329418587167303,0.0625
anxiety,FRUSTRATION,11,2.98,2.18,8.37,0,,26945,2694.5,NN,720.9,-0.29,0.94,category,,0.014,0.028,14,0.63,648.125,0.0471987526785776,0.9375,650.58064516129,0.13426014040837,1,152.28125,0.64425832663832,-0.03125,110.451612903226,0.308001808287248,-0.032258064516129
apart,SPREAD,6,31.29,3.2,10.03,0,,9581,1916.2,NN|VB|JJ,647.5,-0.54,0.97,fpa,,0.016,0,15,0.3,662.212121212121,0.0563368917081771,0.96969696969697,656.5625,0.0734493402782497,0.96875,33.3030303030303,0.244173139242039,-0.0606060606060607,107.050403225806,0.126380436901322,-0.001008064516129
apartment,EVICT,5,0.71,1.57,5.15,0,,4678,1169.5,VB,759.84,-0.04,0.94,unclassified,,0.054,0,20,0.16,627.4375,-0.0974736990199585,0.9375,702.90625,-0.122045176416245,0.96875,93.84375,0.316198031838302,0.0625,116.6875,0.474259926429804,-0.03125
ape,CHIMPANZEE,10,1.22,1.8,5.95,0,,10342,1149.11,NN,798.7,-0.05,0.97,supraordinate,,0.054,0.014,7,0.63,673.78125,-0.215041752239384,0.90625,566.838709677419,-0.417531183027219,1,80.6126893939394,1.00768522769408,-0.0880681818181818,147.661290322581,0.919075587294966,-0.1875
apology,EXCUSE,6,368.1,4.27,9.87,1,0,4839,967.8,NN,625.12,-0.51,0.97,unclassified,,0.02,0.013,16,0.46,694.96875,0.00784782769069319,0.9375,883.2,0.783941950835298,0.9,-49.75,0.244696326545754,0.03125,-42.2967741935485,-0.5836412295973,0.1
appear,VANISH,6,3.2,2.21,7.24,2,1,9532,1906.4,VB,672.52,-0.44,0.97,antonym,,0.026,0.017,7,0.23,664.40625,-0.160568861632422,1,680.7,-0.237729604751866,1,8.90625,0.197821255429188,-0.09375,162.6125,0.684282331815838,-0.0625
apple,SAUCE,5,15.59,2.9,8.66,2,0,3280,820,NN,601.03,-0.72,1,bpa,,0.014,0,15,0.36,577.53125,-0.529472633709301,0.96875,648.636363636364,-0.313765364108485,1,11.2752016129032,-0.0830641447656538,0.03125,0.484848484848499,0.166910146803359,0
april,FOOL,4,89.33,3.66,9.52,10,5,2814,938,NN|VB,561.76,-0.83,1,bpa,,0.046,,14,0.13,810.69696969697,0.407536989445309,0.96969696969697,677.3125,-0.171626075171037,0.9375,-201.04071969697,-0.243290216162052,-0.0321969696969697,58.625,0.346825479475576,0.03125
area,NEIGHBORHOOD,12,36.69,3.27,8.79,0,,10169,924.45,NN,761.43,0.02,1,unclassified,,0.047,0,21,0.19,671.6875,-0.12021321443522,0.96875,666.28125,-0.340928093769756,0.96875,-32.9133064516129,-0.0132949766301257,-0.001008064516129,11.8702651515151,0.349465829941034,0.03125
argue,CRITICIZE,9,2.16,2.05,8.16,0,,15002,1875.25,VB,703.71,-0.26,1,unclassified,,0.027,0,25,0.3,683.9375,0.145842948076981,0.96875,638.064516129032,-0.00787484876908923,0.967741935483871,-20.4375,-0.109059748682101,-0.0625,30.9032258064516,0.120640349893,0.032258064516129
argument,FEUD,4,1.29,1.83,6.71,2,2,1077,359,NN|VB,736.19,-0.31,0.94,synonym,,0.04,0,7,0.12,845.21875,0.664569606981106,0.9375,814.34375,0.215523426354963,0.96875,-144.28125,-0.206890895297908,0.0625,-38.84375,0.125092206326124,0.03125
arm,STRONG,6,86.86,3.65,11.15,3,0,15921,3184.2,JJ|RB|NN,616.94,-0.58,1,functional property,fpa,0.047,0,11,0.2,666.25,-0.145245863521746,0.90625,691.787878787879,-0.234534480901087,1,-43.90625,0.111086188717141,0.0625,-12.9753787878788,0.0899614644849899,-0.03125
armor,MEDIEVAL,8,2.96,2.18,8.34,0,,13367,1909.57,JJ,752.97,0.06,0.91,script,,0.021,0,13,0.29,591.903225806452,0.0474264782483075,0.967741935483871,796.25,0.527668580989564,0.96875,202.159274193548,0.402592706009752,-0.092741935483871,33.0166666666667,-0.0996267219951396,-0.06875
arms,HUG,3,19.33,2.99,8.24,15,4,607,303.5,NN|VB,559.81,-0.75,0.94,functional property,,0.011,0.021,13,0.32,726.9375,-0.202979107616892,0.96875,675.90625,-0.0737597164152099,0.9375,-20.1633064516129,0.0900923966780093,-0.001008064516129,-19.15625,0.0898653118571489,0.03125
army,FORT,4,15.43,2.9,9.04,11,7,4347,1449,NN,789.07,-0.17,0.88,script,,0.077,0,26,0.58,647.818181818182,-0.177744712338853,0.96969696969697,712.5625,-0.0507013358677357,0.96875,-14.1515151515152,0.23633560970945,-0.0303030303030303,9.79233870967744,-0.0835260393002558,-0.001008064516129
around,WRAP,4,17.8,2.96,8.7,2,2,4102,1367.33,VB|NN,555.79,-0.82,1,fpa,,0.072,0,18,0.32,603.606060606061,-0.338825796316159,1,588.3125,-0.385106182919587,0.90625,15.5189393939394,0.0198325937453853,0,22.2036290322581,0.230881086837265,0.061491935483871
arrogant,PROUD,5,83.63,3.63,9.72,0,,5519,1379.75,JJ|NN,613.24,-0.6,0.97,synonym,,0.024,0,22,0.26,874.34375,0.643642872629096,0.90625,673.354838709677,0.298704126188179,0.935483870967742,-173.76310483871,-0.537540281976389,-0.0675403225806451,101.645161290323,0.120251100602749,-0.0292338709677419
arrow,DIRECTIONS,10,9.69,2.69,9.38,0,,23416,2601.78,NN,719.62,-0.34,1,unclassified,,0.039,0,18,0.33,719.8125,-0.014631270650595,0.9375,654.733333333333,-0.209913850774199,0.966666666666667,-111.167338709677,-0.107533828829522,0.030241935483871,6.20416666666665,0.209398929791183,-0.0916666666666667
art,IMPRESSION,10,18.55,2.98,9.66,0,,22537,2504.11,NN,753.5,-0.33,1,unclassified,,0.02,0,25,0.21,676.65625,-0.301548356714207,0.96875,710.470588235294,-0.126091116059987,1,-40.28125,0.101528377709386,0,-116.470588235294,-0.489859925598902,-0.03125
artist,FAMOUS,6,45.02,3.36,9.77,0,,5480,1096,JJ,649.91,-0.54,1,unclassified,,0.014,0,14,0.28,619.354838709677,-0.310430759403465,0.967741935483871,663.96875,-0.22533063608312,0.90625,126.238911290323,0.152871548759796,0.001008064516129,13.84375,0.243374763970025,0.09375
ashtray,ASHES,5,9.86,2.7,8.49,3,0,8985,2246.25,NN,593.97,-0.55,0.94,instrument,,0.017,0,12,0.12,794.59375,1.07721541880265,0.90625,857.75,0.715410150227759,0.84375,29.46875,0.0310760997673802,-0.25,-48.5,0.493035865037475,-0.125
asia,ORIENT,6,1.59,1.91,7.19,0,,13715,2743,NN|JJ,618.9,-0.42,0.97,unclassified,,0.113,0.039,19,0.6,672.322580645161,0.0732789367382817,0.870967741935484,746.65625,0.0112600152278482,0.96875,13.4046920821114,0.249171362880511,0.0684261974584556,-43.78125,0.195172537492047,0
ask,PRAY,4,36.22,3.27,9.17,7,2,4877,1625.67,VB,623.63,-0.59,0.94,unclassified,,0.033,0,15,0.18,605.1875,-0.421912135365174,0.9375,719.03125,-0.189542468098954,1,85.21875,0.323233034862862,0.0625,-80.90625,-0.0420177634728353,-0.0625
asleep,TIRED,5,112.65,3.76,9.86,8,0,14613,3653.25,VB|JJ,578.73,-0.77,0.97,unclassified,,0.014,0.129,14,0.62,685.4375,-0.0320600607829254,1,744.064516129032,0.346187185004892,1,173.723790322581,0.626957200410903,-0.032258064516129,-84.3457661290323,-0.249279821882485,0
ass,WIPE,4,16.88,2.94,8.36,8,6,2657,885.67,VB,665.62,-0.59,1,bpa,action,0.046,0,22,0.24,707.625,0.0218650920488639,1,662.363636363636,-0.08176067783793,0.96969696969697,28.7992424242424,0.336581198664675,-0.0303030303030303,58.3863636363636,0.458306925424334,-0.0321969696969697
assistant,DEPUTY,6,15.65,2.9,8.48,0,,5315,1063,NN,716.24,-0.19,0.97,unclassified,,0.014,0,9,0.22,685.612903225806,-0.0227359100084167,1,731.90625,0.48071681831692,0.96875,236.793346774194,0.761631035580317,-0.0625,71.0625,0.0485008895653583,0
assume,SUPPOSE,7,125.8,3.81,10.41,0,,5722,953.67,VB,585.34,-0.68,0.94,synonym,,0.17,0.026,11,0.37,623.78125,-0.132759113738172,1,644.03125,-0.206703472018496,1,20.71875,0.124113876825044,-0.03125,127.235416666667,0.424379909031214,0
atom,CARBON,6,5.24,2.43,8.71,1,0,10400,2080,NN|JJ,683.3,-0.41,0.97,fpa,,0.013,0,12,0.18,676.65625,0.117013301757401,0.96875,794.612903225806,0.156599396808362,0.967741935483871,114.182459677419,0.459365039256964,-0.0655241935483871,-99.1441532258065,0.0274133768858274,-0.092741935483871
attack,SNACK,5,9.14,2.67,7.42,6,4,4000,1000,NN,675.93,-0.52,0.91,fpa,,0.021,0,18,0.06,643.65625,0.0403790486574153,0.9375,661.645161290323,0.0841252329819124,1,120.892137096774,0.203292291616582,0.030241935483871,50.7923387096774,0.0667548511655781,-0.03125
attempt,FEEBLE,6,1.69,1.94,7.1,1,0,6276,1255.2,JJ,756.07,-0.06,0.85,fpa,,0.019,0,11,0.22,648.53125,-0.0623113476950055,0.96875,729.787878787879,0.0107387327078642,1,-23.0464015151515,-0.0992691890025543,0.000946969696969724,-13.0459433040078,-0.0834438658693542,0
attic,CELLAR,6,9.37,2.68,7.04,1,1,9967,1993.4,NN,643.97,-0.37,0.97,antonym,,0.047,0.04,10,0.62,730.375,0.633471627326451,1,892.322580645161,0.332897821980119,0.967741935483871,-47.375,-0.411553268422323,-0.258064516129032,-124.291330645161,0.0319875856716394,-0.186491935483871
aunt,GRACE,5,42.29,3.33,9.38,8,1,6954,1738.5,NN|VB,594.68,-0.66,0.97,unclassifed,,0.022,0,29,0.16,639.90625,-0.191520940286771,0.9375,714.818181818182,-0.0760706195290147,1,75.875,0.211944248251483,0.0625,-7.16193181818187,-0.0170549275237987,-0.03125
australia,UNDER,5,261.92,4.13,12.43,1,0,12379,3094.75,minor|RB|JJ,576.29,-0.77,1,unclassified,,0.014,,11,0.09,928.34375,0.603293719902448,0.96875,724.34375,0.517002032415015,0.96875,-153.988911290323,-0.300447245147094,-0.162298387096774,81.90625,0.438969918156738,0
auto,MOTOR,5,13.16,2.83,9.55,1,0,5989,1497.25,NN|JJ|VB,578.79,-0.62,1,instrument,,0.013,0,13,0.32,610.242424242424,-0.217928964051898,0.939393939393939,704.75,0.138488853929014,0.90625,-7.24242424242425,0.0266073018397115,0.0303030303030303,44.6875,0.124164627451109,0.0625
average,ESTIMATE,8,4.76,2.39,9.08,0,,23973,3424.71,NN,708.61,-0.31,0.97,synonym,,0.028,0,13,0.45,694.875,-0.0188152202989821,0.9375,650.96875,-0.166711618996878,0.96875,60.6733870967742,0.0746391330418358,0.030241935483871,-10.908143939394,-0.0904577370950925,0.03125
awake,CONSCIENCE,10,13.9,2.85,8.3,0,,18897,2099.67,NN,718.38,-0.28,1,unclassifed,,0.041,0,20,0.16,660.363636363636,-0.113394995325543,0.96969696969697,599.875,-0.298436522201359,0.96875,0.727272727272748,0.14862819326466,0.0303030303030303,19.71875,-0.0242940026454203,0
award,MEDAL,5,11.57,2.77,8.11,3,1,9824,2456,NN,760.94,-0.36,0.91,synonym,,0.17,0.028,14,0.38,586.53125,-0.335467913668903,1,650.90625,-0.353785305523918,0.96875,24.8929924242424,0.0921436181999999,-0.0606060606060606,53.9324596774194,0.121431218474325,-0.001008064516129
aware,CONSCIOUS,9,6.8,2.54,8.67,0,,16449,2056.13,JJ|NN,798.47,-0.13,0.97,synonym,,0.104,0.041,16,0.6,601.15625,-0.502323226370543,0.96875,709.735294117647,-0.12740688993756,1,178.84375,0.799463899302894,0,-28.7040441176471,0.160284862349468,-0.0625
away,PUT,3,828.45,4.63,12.32,15,2,1338,669,VB|NN,650.76,-0.55,1,fpa,,0.017,0,16,0.53,585.935483870968,-0.510813677740318,1,757.71875,-0.0684498364656613,1,-18.258064516129,0.172546441245779,-0.032258064516129,-17.9375,-0.253641658743868,-0.0625
ax,CHOP,4,13.61,2.84,7.75,7,4,3462,1154,NN|VB,639.79,-0.52,1,functional property,,0.027,0.092,15,0.51,707.6875,0.387863293021803,0.5625,804.84375,0.362662170132472,0.84375,82.8276515151515,0.439033697396785,0.104166666666667,-34.8114919354839,0.396410866102269,-0.134072580645161
baby,KIDNAP,6,6.49,2.52,6.44,0,,3636,727.2,VB,626.73,-0.59,0.97,unclassified,,0.013,0,12,0.07,563.272727272727,-0.564737029927634,0.96969696969697,671.65625,-0.416266109878635,0.96875,6.27272727272725,0.0912614427435054,0.0303030303030303,3.47278225806451,0.204166063049524,-0.001008064516129
back,STRAIN,6,7.08,2.56,9.18,2,0,16177,3235.4,NN|VB,712.45,-0.27,1,unclassified,,0.026,0,26,0.22,613.84375,-0.182644839856655,1,628.818181818182,-0.469408258007047,0.96969696969697,108,0.115691803808584,-0.03125,52.7755681818181,0.263636958720514,0.0303030303030303
backpack,HANDBAG,7,2.63,2.13,5.33,1,0,8003,1333.83,NN,623.79,-0.43,1,category,,0.027,0,13,0.03,727.612903225806,0.22226842078787,1,661.40625,-0.00424927390029355,0.96875,-28.3629032258065,-0.163934460204606,-0.03125,-2.11592741935488,0.258019928909459,0.03125
backward,BEND,4,15.06,2.89,8.84,12,5,6436,2145.33,NN|VB,545.82,-0.8,1,fpa,,0.041,0,17,0.35,659.625,-0.180915474394819,0.96875,650.28125,-0.161721589469278,0.96875,23.435606060606,0.194170838111609,-0.0293560606060606,55.84375,0.37515961936787,0
bacon,PORK,4,10.53,2.73,7.93,10,6,4099,1366.33,NN,603.28,-0.64,0.97,supraordinate,,0.012,0.05,10,0.51,647.757575757576,-0.179095472048922,0.96969696969697,697.90625,0.00297787235310371,1,-22.0801564027371,0.185091542553759,-0.0987292277614858,2.6392045454545,0.115003729108733,0
bad,GUILT,5,14.9,2.88,8.52,4,1,2616,654,NN,607.85,-0.67,1,unclassified,,0.063,0,19,0.15,582.3125,-0.177229592119869,0.9375,685.121212121212,-0.163129607985729,0.96969696969697,145.75,0.242076782141164,0.0625,-61.8712121212121,-0.144777282871992,-0.0321969696969697
bag,GRAB,4,70.86,3.56,9.23,7,1,4864,1621.33,VB|NN,601.41,-0.66,0.97,fpa,,0.102,0,18,0.41,628.46875,-0.500162769148686,0.96875,597.9375,-0.437602977412397,0.96875,0.628024193548413,0.246747118253032,-0.001008064516129,-19.03125,-0.0637423218945323,0.03125
bake,CAKE,4,45.06,3.36,8.74,18,12,3032,1010.67,NN|VB,563.53,-0.78,1,unclassified,,0.033,0.402,19,0.54,684.363636363636,0.0726160154159853,0.96969696969697,701.65625,-0.120503166177224,0.9375,-10.4573863636364,-0.0425587298073896,-0.0634469696969697,52.313446969697,0.0657541021282232,0.0321969696969697
ball,CATCH,5,135.51,3.84,10.03,6,3,7740,1935,VB|NN,549.06,-0.76,1,unclassified,,0.155,0,19,0.34,660.15625,-0.227080670786531,1,700.466666666667,-0.146505982406384,0.9,-28.21875,0.0797490594852785,0,-80.7791666666667,-0.157757380357285,0.06875
ballet,JAZZ,4,11.92,2.78,9.53,0,,300,100,NN,599.88,-0.74,0.97,category,,0.014,0.014,14,0.54,672.0625,-0.00368868536864823,0.90625,818.636363636364,0.280099621728858,1,145.711693548387,0.436722633337671,0.061491935483871,-138.181818181818,-0.0901671491786031,-0.0303030303030303
balloon,INFLATION,9,1.04,1.73,8.86,0,,25810,3226.25,NN,828.97,-0.01,0.91,unclassified,,0.02,0,19,0.01,641.3125,-0.113780447099991,1,638,-0.247138460435709,0.96875,-16.0700757575758,-0.00864889465391844,0,186.548387096774,0.50760077592453,0.03125
band,TROMBONE,8,1.27,1.82,6.56,0,,13123,1874.71,NN,808.9,0.15,0.86,script,,0.087,0,16,0.44,614.09375,-0.238505089540053,1,614.78125,-0.383184424896078,0.9375,100.84375,0.488136224800004,-0.0625,44.78125,0.183398826857712,0.03125
bank,BANKER,6,4.76,2.39,6.99,10,2,11606,2321.2,NN,609.86,-0.63,1,script,,0.04,0,9,0.64,610.121212121212,-0.502533490378168,0.96969696969697,604.34375,-0.284539178919064,1,17.8787878787879,0.2916882252581,-0.0342130987292278,137.625,0.100878304444934,0
bar,RESTAURANT,10,46.53,3.38,9.04,0,,25906,2878.44,NN,608.61,-0.54,1,unclassified,,0.022,0,12,0.17,615.96875,-0.363500096285496,0.96875,655.78125,-0.137085486131419,0.875,-34.96875,0.0197334161522943,0,-16.4176136363636,-0.112983052385814,0.0946969696969697
bargain,VALUE,5,21.51,3.04,11.33,2,0,4525,1131.25,NN|VB,606.26,-0.66,1,unclassified,,0.014,0,17,0.18,802.46875,0.497733151642031,0.8125,764.28125,0.156684738527422,0.9375,-28.2752016129032,-0.0532957097662647,0.155241935483871,-72.15625,0.147692499989511,0
base,DATA,4,25.61,3.12,12.23,2,0,6592,2197.33,NN,577.12,-0.74,0.97,fpa,,0.028,0,13,0.15,645.454545454546,-0.140781947593778,0.96969696969697,654.870967741935,-0.146334409143488,0.967741935483871,15.7017045454545,-0.0788373339467915,0.0303030303030303,3.47278225806451,0.128403091223362,0.032258064516129
baseball,TEAM,4,147.61,3.88,11.59,10,0,7155,2385,NN|VB,616.65,-0.61,0.91,bpa,,0.071,0.014,17,0.81,701.060606060606,0.0927129386609449,1,660.290322580645,-0.0462842824013254,0.935483870967742,18.5200391006844,-0.125463530373304,0,2.01270772238513,-0.132395471983967,0.0342130987292278
basic,EXTINCT,7,2.51,2.11,7.47,0,,14937,2489.5,JJ,669.55,-0.33,0.97,unclassifed,,0.013,0,13,0.06,649.181818181818,-0.202661557583095,1,664.875,0.0245810699307609,0.96875,-23.4005681818181,0.24166389059582,-0.03125,37.46875,-0.191336281612226,0
basket,WASTE,5,53.25,3.43,10.21,5,0,10076,2519,NN|VB|JJ,679.03,-0.56,0.97,fpa,,0.095,0.014,19,0.04,645.612903225806,0.127773581600076,1,774.30303030303,-0.122641450616467,0.939393939393939,8.73084677419354,-0.0916796763945342,-0.03125,-40.8967803030303,0.130172218862262,0.0606060606060606
basketball,BASEBALL,8,25.25,3.11,9.82,0,,9957,1422.43,NN,651.03,-0.59,0.97,category,,0.034,0.107,18,0.84,775.096774193548,0.65422630170375,0.967741935483871,665.4375,-0.0744698840941996,0.90625,-163.159274193548,-0.677530568805262,0.032258064516129,178.627016129032,0.124326486272069,0.09375
bass,CELLO,5,1.86,1.98,7.28,3,2,6452,1613,NN,730.26,-0.14,0.59,category,,0.04,0.014,13,0.24,644.1875,-0.114112758279845,0.9375,684.5,-0.139761100425409,0.96875,58.125,0.289381934553217,0.0625,47.09375,0.47158193257098,-0.03125
bat,SWATTER,7,0.22,1.08,3.66,3,3,16270,2711.67,NN,846.7,0.14,0.87,unclassified,,0.014,0,8,0.04,744.5625,0.303009709064548,1,687.090909090909,-0.259960409827762,1,-161.4375,-0.601909331382508,0,-27.7159090909091,0.125087297817324,-0.0625
bath,SUDS,4,0.47,1.4,5.1,6,6,1632,544,NN,707.24,-0.06,0.62,script,,0.054,0,5,0.33,614.9375,-0.189803395035555,0.96875,793.354838709677,-0.128941430095514,1,124.875,0.334116292529291,-0.03125,-127.888172043011,-0.22851093281686,0
bathroom,BEDROOM,7,36.71,3.27,8.82,0,,10025,1670.83,NN,671.94,-0.43,1,category,,0.05,0.014,14,0.74,619.625,-0.25405348128756,1,657.5,-0.125951784278278,1,-42.5604838709677,-0.0531307398687218,-0.032258064516129,-23.96875,-0.166523104844628,0
beach,SECLUDED,8,1.02,1.72,6.4,0,,11936,1705.14,VB,821.97,0.02,0.88,fpa,,0.013,0,16,0.01,654.03125,-0.22078925686041,0.96875,725.3,0.0543006482484481,0.9,11.6875,0.111379042707434,0.03125,-43.9875,-0.187170984000212,0.06875
beam,SUPPORT,7,50.73,3.41,12.42,0,,6603,1100.5,NN|VB,614.38,-0.59,1,unclassified,,0.056,0.014,25,0.14,739.484848484849,0.534063715112228,0.96969696969697,783.5625,0.577185330965752,0.90625,35.2026515151515,0.49574527302496,-0.15719696969697,-15.6534090909091,-0.122831769128903,0.0634469696969697
bean,STALK,5,1.69,1.94,6.58,5,4,8612,2153,VB|NN,645.67,-0.32,1,bpa,,0.071,0.02,25,0.25,674.09375,0.147195361956535,1,694.612903225806,0.0220102456728455,0.967741935483871,158.96875,0.306907068599844,-0.09375,68.5635673624288,0.358623502079719,-0.0853889943074004
bear,ANIMAL,6,45.49,3.37,10.12,0,,10631,2126.2,NN,619.88,-0.54,1,supraordinate,,0.016,0.136,28,0.15,739.625,0.0359851111385139,0.96875,584.46875,-0.341130454894152,0.96875,-133.875,-0.416962586624214,0.03125,151,0.262770289934893,0.03125
beard,SHAVE,5,13.76,2.85,7.52,10,7,4724,1181,NN|VB,612.73,-0.59,1,unclassified,,0.123,0.09,12,0.42,624.15625,-0.169610137470295,1,661.9375,-0.0660776041495151,0.96875,64.1875,0.279696617121905,-0.09375,36.6754032258065,0.212768332363487,-0.0332661290322581
beast,ANTELOPE,8,0.98,1.71,6.24,0,,16513,2359,NN,711.13,-0.22,0.97,unclassified,,0.013,0,10,0.32,653.40625,-0.114237559816889,1,691.21875,0.139848194006949,1,98.3125,0.492189245787571,-0.0625,14.28125,-0.0118311623281562,0
beat,OVERPOWER,9,0.59,1.49,6.38,0,,17279,2159.88,VB,690.44,-0.44,1,synonym,,0.013,0,16,0.07,608.1875,-0.367479349062916,1,687.935483870968,-0.0710803049510305,0.935483870967742,186.09375,0.404571094567888,-0.125,15.7832661290323,0.503631420307341,-0.0917338709677419
beautiful,WATERFALL,9,1.86,1.98,6.71,0,,20645,2580.63,NN,638.94,-0.49,1,perceptual property,,0.108,0,14,0.23,654.25,-0.0650494328937213,1,652.15625,-0.199198130825162,0.96875,-40.84375,-0.0149814875672634,-0.03125,78.4243951612904,0.344882617291566,0.03125
bed,SOFA,4,5.86,2.48,7.32,3,2,1410,470,NN,645.35,-0.54,0.94,category,,0.062,0,10,0.51,625.58064516129,-0.494081709029252,1,516.53125,-0.798855314921993,1,-45.4556451612904,-0.00225061936765131,0,191.53125,0.482699532285184,-0.03125
bedroom,BATHROOM,8,61.67,3.5,8.77,0,,10817,1545.29,NN,553.7,-0.74,1,category,,0.014,0.05,14,0.74,709.5625,-0.0886990232133428,1,650.676470588235,-0.281640659141369,0.970588235294118,89.875,0.340869316499935,0,7.91727941176475,0.288361281850717,-0.00183823529411764
bee,WASP,4,1.43,1.87,6.67,5,4,2945,981.67,NN,674.62,-0.51,0.88,category,,0.304,0.016,10,0.57,561.28125,-0.545560415758311,1,614.290322580645,-0.424912896114786,0.935483870967742,96.40625,0.649666524918689,-0.03125,28.1784274193549,0.118999849971751,0.0645161290322581
